,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
818,467326183387201536,2014-05-16 15:30:19+00:00,"Har åpnet Kong Christian Frederiks plass i Bergen, grunnlovsmonument og er nå lykkelig eier av fotsid 17. maisløyfe . Ordføreren misunnelig.",8,35,"Have opened King Christian Frederik's place in Bergen, constitution and is now happy owner of the footwear 17th corn loop. The mayor envious. ",open king christian frederiks place bergen constitution happy owner footwear corn loop mayor envious,POSITIVE,POSITIVE,POSITIVE
819,464814218504839169,2014-05-09 17:08:40+00:00,Vi deler de nigerianske familienes brennende ønske om å få sine kjære trygt hjem #BringBackOurGirls http://t.co/to3ewjKkbg,85,130,We share the Nigerian Familiar's burning desire to get their loved ones safe home #Bringbackourgirls http://t.co/to3ewjkkbg ,share nigerian familiar burn desire get love one safe home,POSITIVE,POSITIVE,POSITIVE
820,464728614937063424,2014-05-09 11:28:30+00:00,Overgangen til et klimavennlig samfunn må starte nå. Frem til 2016 skal regjeringen styrke klimateknologifondet med over 12 mrd kr #hlm14,20,37,"The transition to a climate-friendly society must start now. Until 2016, the Government shall strengthen the climate technology fund with over NOK 12 billion # HLM14 ",transition climate friendly society must start government shall strengthen climate technology fund nok billion,POSITIVE,POSITIVE,POSITIVE
821,464710602565627904,2014-05-09 10:16:56+00:00,"Nå er #hlm14 endelig i gang. Min tale starter snart, 1235. Hele landsmøtet og talen kan følges live på http://t.co/VzftbLLjXa.",8,5,"Now # HLM14 is finally underway. My speech starts soon, 1235. The whole country meeting and speech can be followed live at http://t.co/vzftblljxa. ",finally underway speech start soon whole country meeting speech follow live,POSITIVE,NEUTRAL,POSITIVE
822,464305932529594368,2014-05-08 07:28:55+00:00,8. mai er Norges frigjøringsdag og dagen vi hedrer alle våre #veteraner. Ser frem til å møte de som får utmerkelse m fam på Akershus Slott.,21,52,"May 8, Norway's liberation day and the day we honor all our #veterans. Looking forward to meeting those who get a distinction mam at Akershus Castle. ",may norway liberation day day honor look forward meeting get distinction mam akershus castle,POSITIVE,POSITIVE,NEUTRAL
823,461185508832727041,2014-04-29 16:49:28+00:00,Hjelp jeg flyr :) utrolig moro å få fly et Orionfly .#gøypåjobben http://t.co/tb8IocF8jH,13,48,Help I am flying :) Incredible fun to fly a orion fly. # Monkeeping job http://t.co/tb8iocf8jh ,help fly incredible fun fly orion fly monkeepe job,POSITIVE,POSITIVE,POSITIVE
824,460050863273570304,2014-04-26 13:40:47+00:00,Besøker i kveld TV2s #Artistgalla. Ønsker @NRC_Norway lykke til med innsamling for #barnpåflukt!,5,23,Visiting tonight TV2s #artistgalla. Wishing @nrc_norway Good luck with collection for # child refuge! ,visit tonight wish good luck collection child refuge,POSITIVE,POSITIVE,POSITIVE
825,458503756104355840,2014-04-22 07:13:08+00:00,Utsikten andre veien:) http://t.co/8M3HYBNFws,0,8,The view second way :) http://t.co/8m3hybnfws ,view second way,NEUTRAL,NEUTRAL,NEUTRAL
826,458503535626571776,2014-04-22 07:12:16+00:00,Utsikt fra fergen mot Hareid. Flott vær . Skal besøke næringsliv på Sunnmøre. http://t.co/KkJeFNZCs6,9,23,View from the ferry towards Hareid. Great weather. Will visit business at Sunnmøre. http://t.co/kkkjangzcs6 ,view ferry towards hareid great weather visit business sunnm,POSITIVE,POSITIVE,POSITIVE
827,458303555041234945,2014-04-21 17:57:37+00:00,Herlig på Brann Stadion i kveld # Brann,22,65,Lovely on fire stadium tonight # fire ,lovely fire stadium tonight fire,POSITIVE,NEUTRAL,POSITIVE
828,457841771402514433,2014-04-20 11:22:39+00:00,"Nok en vakker dag i Bergen. I dag utsikten fra Lyderhorn . Utsikt til Askøy,Sotra og Øygarden. http://t.co/bzQq3xGNG9",7,35,"Another beautiful day in Bergen. Today the view from Lyderhorn. View to Askøy, Sotra and Øygarden. http://t.co/bzqq3xgng9 ",another beautiful day bergen today view lyderhorn view ask sotra ygarden,POSITIVE,POSITIVE,POSITIVE
829,454566618061111296,2014-04-11 10:28:21+00:00,En stor takk til de mange tusen frivillige som bruker påskeferien sin til å stille opp for andre. #gledenfrivillig,29,79,A big thank you to the many thousand volunteers who use their Easter holidays to set others. #Gliftenfolunteer ,big thank many thousand volunteer use easter holiday set other,POSITIVE,POSITIVE,POSITIVE
830,450603620753768448,2014-03-31 12:00:49+00:00,Ny rapport fra FNs #klimapanel med konkrete eksempler på hva klimaendringene fører til. Vi må følge opp med utslippskutt og klimatilpasning.,22,29,New report from UN #Klimapanel with specific examples of what climate change leads to. We must follow up with emission cuts and climate adaptation. ,new report un specific example climate change lead must follow emission cut climate adaptation,NEGATIVE,NEGATIVE,POSITIVE
831,450571189124333568,2014-03-31 09:51:57+00:00,Ser frem til å delta på @rederiforbundet sin årskonferanse for å snakke om regjeringens strategi for verdiskaping i maritim næring. #rederi,7,9,Looking forward to attending @RederiFrenbundet's annual conference to talk about the government's strategy for value creation in maritime industry. #Redi ,look forward attend annual conference talk government strategy value creation maritime industry,POSITIVE,POSITIVE,NEUTRAL
832,450268836751998976,2014-03-30 13:50:30+00:00,Nye vårtegn. http://t.co/bU4HTXSPHP,3,19,New spring toes. http://t.co/bu4htxsphp ,new spring toe,POSITIVE,NEUTRAL,POSITIVE
833,449853157695569920,2014-03-29 10:18:45+00:00,"Fra samtalen før gårsdagens pressekonferanse. Nok en gang gratulerer med ny jobb, Jens. http://t.co/57QnXoyNAS",7,22,"From the conversation before yesterday's press conference. Once again congratulations on new job, Jens. http://t.co/57qnxoynas ",conversation yesterday press conference congratulation new job jen,POSITIVE,POSITIVE,POSITIVE
834,449562774465941504,2014-03-28 15:04:52+00:00,Gratulerer @jensstoltenberg som ny generalsekretær i NATO. NATO får en sterk og samlende generalsekretær. http://t.co/xvj4jccsnK,80,136,Congratulations @jensstoltenberg as a new Secretary-General of NATO. NATO gets a strong and unifying Secretary-General. http://t.co/xvj4jccnk ,congratulation new secretary general nato nato get strong unifying secretary general,POSITIVE,POSITIVE,POSITIVE
835,445200173376208896,2014-03-16 14:09:27+00:00,Våren er på vei . http://t.co/RkzGdxQIYa,11,27,Spring is on the way. http://t.co/rkzgdxqiya ,spring way,POSITIVE,NEUTRAL,NEUTRAL
836,444072605428240385,2014-03-13 11:28:54+00:00,"Stian Berger Røsland""før het det søppel, nå heter det ressurser på avveie"" #klimadugnad",6,19,"Stian Berger Røsland ""Before called the garbage, now the resources are called"" #limadadnad ",stian berger r sland call garbage resource call,NEGATIVE,NEUTRAL,NEUTRAL
837,443330786142748672,2014-03-11 10:21:10+00:00,Fysiker Selda Ekiz med viktig budskap: Flere jenter må velge realfag! Viktig for likestilling og likelønn http://t.co/dtvqwZv7Xs,30,19,Physianist Selda Ekiz with Important Message: More girls must choose science! IMPORTANT FOR Gender equality and equal pay http://t.co/dtvqwzv7xs ,physianist selda ekiz important message girl must choose science important gender equality equal pay,POSITIVE,POSITIVE,POSITIVE
838,442391023353090049,2014-03-08 20:06:53+00:00,Takk til alle som har engasjert seg i mange viktige saker på #8mars. Likestilling omfatter mange saker og ulike synspunkt.Engasjement er bra,18,46,Thanks to everyone who has engaged in many important issues on # 8MAR. Gender equality includes many cases and different point of view. Engagement is good ,thank everyone engage many important issue gender equality include many case different point view engagement good,POSITIVE,POSITIVE,POSITIVE
839,442231553520050176,2014-03-08 09:33:13+00:00,Gratulerer med dagen til alle jenter og damer! En spesiell tanke til de mange jenter uten trygghet mot vold eller adgang til utdanning.,79,144,Happy birthday to all girls and ladies! A special thought to the many girls without confidence against violence or access to education. ,happy birthday girl lady special think many girl without confidence violence access education,POSITIVE,POSITIVE,POSITIVE
840,442013213417553921,2014-03-07 19:05:36+00:00,I dag starter Paralympics i Sotsji. Jeg ønsker alle de norske utøverne lykke til!,23,90,"Today, Paralympics start in Sochi. I wish all the Norwegian athletes good luck! ",today paralympic start sochi wish norwegian athlete good luck,POSITIVE,POSITIVE,POSITIVE
841,439766668013998080,2014-03-01 14:18:38+00:00,"Utrolig sterk historie, @libe_ribermohn Viktig at vi snakker om vold og misbruk i nære relasjoner. Din historie hjelper andre. Respekt!",46,93,"Incredibly strong history, @Libe_RiberMohn important that we talk about violence and abuse in close relationships. Your story helps others. Respect! ",incredibly strong history important talk violence abuse close relationship story help other respect,NEGATIVE,POSITIVE,POSITIVE
842,439053726922584064,2014-02-27 15:05:40+00:00,Norske barnehager trenger flere barnehagelærere. Se hva slags søkere barna ønsker seg http://t.co/8Q4i6QSiQr,19,25,Norwegian kindergartens need more kindergarten teachers. See what kind of applicants kids want http://t.co/8q4i6qsiqr ,norwegian kindergarten need kindergarten teacher see kind applicant kid want,NEUTRAL,POSITIVE,POSITIVE
843,438666268624035840,2014-02-26 13:26:03+00:00,""" av skade blir man ikke sterk, man blir  skadet"" konklusjon på forskning om vold/ overgrep i barndom. Seminar om vold i nære relasjoner,",32,53,"""Of injury, one is not strong, one is injured"" conclusion on research on violence / abuse in childhood. Seminar on violence in close relationships, ",injury one not strong one injure conclusion research violence abuse childhood seminar violence close relationship,NEGATIVE,NEGATIVE,NEGATIVE
844,438013032237916160,2014-02-24 18:10:19+00:00,"Takk for de mange hyggelige bursdagstweetene. Klarer ikke å svare hver enkelt, må jo feire og :)",10,136,"Thanks for the many nice birthday stews. Failed to answer each one, must celebrate and :) ",thank many nice birthday stew fail answer one must celebrate,POSITIVE,POSITIVE,POSITIVE
845,437867619677655040,2014-02-24 08:32:30+00:00,Ser fram til å diskutere norske bedrifters #konkurransekraft med blant andre @krohntraaseth @FerdOwner @sbseating @Norske_Skog senere i dag,17,15,Looking forward to discussing Norwegian companies #konpransformance with among others @krohntraaseth @ferdowner @sbseating @norske_skog later today ,look forward discuss norwegian company among other later today,POSITIVE,NEUTRAL,NEGATIVE
846,437176299636158464,2014-02-22 10:45:26+00:00,"Takk for en herlig avslutning på OL innsatsen til Marit Bjørgen, Therese Johaug og Kristin Størmer Steira. Gull, sølv og bronse, gratulerer!",74,207,"Thanks for a wonderful end to the Olympics efforts of Marit Bjørgen, Therese Johaug and Kristin Storder Steira. Gold, silver and bronze, congratulations! ",thank wonderful end olympic effort marit bj rgen therese johaug kristin storder steira gold silver bronze congratulation,POSITIVE,POSITIVE,POSITIVE
847,436471994272722944,2014-02-20 12:06:47+00:00,"Gratulerer med gull i lagkonkurransen i vår gamle paradegren, Magnus Moan, Håvard Klemetsen, Magnus Krog og Jørgen Graabak!",13,61,"Congratulations on gold in the team competition in our old parade branch, Magnus Moan, Håvard Klemetsen, Magnus Krog and Jørgen Graabak! ",congratulations gold team competition old parade branch magnus moan h vard klemetsen magnus krog j rgen graabak,POSITIVE,POSITIVE,NEGATIVE
848,436166428891181056,2014-02-19 15:52:34+00:00,Med gevær og ski Dere hadde en utrolig glid Blinkene ble plaffet ned Gullet dere plukket med Gratulerer skiskytterne med nok et gull! #2ol,135,233,With gun and skiing you had an incredibly sliding flashes were placed down the gold you picked with congratulations the biathers with another gold! # 2OL ,gun ski incredibly slide flash place gold pick congratulation biather another gold,POSITIVE,POSITIVE,POSITIVE
849,436110898176864257,2014-02-19 12:11:55+00:00,"Overlegen seier. Gratulerer med gullet i lagsprinten, Ingvild Flugstad Østberg og Marit Bjørgen!",20,71,"Superior victory. Congratulations on the gold in the team print, Ingvild Flugstad Østberg and Marit Bjørgen! ",superior victory congratulation gold team print ingvild flugstad stberg marit bj rgen,POSITIVE,POSITIVE,POSITIVE
850,435740225797906433,2014-02-18 11:39:00+00:00,"Herlig! Gratulerer Emil Hegle Svendsen. Denne fortjente du, og den gledet oss alle.@SuperSvendsen",25,120,"Lovely! Congratulations Emil Hegle Svendsen. You deserved you, and it looked like all of us. @ Supersen ",lovely congratulation emil hegle svendsen deserved look like we supersen,POSITIVE,POSITIVE,POSITIVE
851,435348668242481152,2014-02-17 09:43:05+00:00,Startet dagen med å møte bedrifter og organisasjoner om dagens og fremtidens #konkurransekraft  i olje og gass næringene .,7,9,Started the day to meet businesses and organizations about the current and future of the future of oil and gas industries. ,start day meet business organization current future future oil gas industry,NEUTRAL,NEUTRAL,NEUTRAL
852,434993978828922880,2014-02-16 10:13:41+00:00,Gratulerer Kjetil Jansrud med herlig innsats og en strålende seier i Super-G! Nå følger jeg den spennende langrennsstafetten på stadion.,14,80,Congratulations Kjetil Jansrud with wonderful effort and a brilliant victory in Super-G! Now I follow the exciting cross-country staff at the stadium. ,congratulation kjetil jansrud wonderful effort brilliant victory super g follow exciting cross country staff stadium,POSITIVE,POSITIVE,POSITIVE
853,433177295902482432,2014-02-11 09:54:50+00:00,Takk for hyggelig besøk på Kjeller skole skole! Gleder meg til flere skolebesøk i Oslo og Akershus i dag.,3,11,Thanks for nice visits to basement school school! Looking forward to more school visits in Oslo and Akershus today. ,thank nice visit basement school school look forward school visit oslo akershus today,POSITIVE,POSITIVE,POSITIVE
854,432935103661359104,2014-02-10 17:52:26+00:00,Vil gratulere @Kongshavn_VGS som vinnere av NM i Gründercamp i regi av @UE_Norge. Viktig for Norge med fokus på kreativitet og nyskaping!,28,31,Will congratulate @kongshavn_vgs as winners of NM in GründerCamp under the auspices of @ue_norge. Important for Norway with a focus on creativity and innovation! ,congratulate winner nm gr ndercamp auspice important norway focus creativity innovation,POSITIVE,POSITIVE,POSITIVE
855,432267828386091008,2014-02-08 21:40:56+00:00,"Dametur til Bård Tufte Johansens #""mann 44"" ,vi ler fortsatt.",8,28,"Dametur for Bård Tufte Johansens # ""Male 44"", We still laugh. ",dametur b rd tufte johansens male still laugh,POSITIVE,POSITIVE,POSITIVE
856,432176212174462976,2014-02-08 15:36:53+00:00,De eldste er best! Fantastisk med gull til Bjørndalen. Gratulerer.,60,185,The oldest is the best! Great with gold to Bjørndalen. Congratulations. ,old good great gold bj rndalen congratulation,POSITIVE,POSITIVE,POSITIVE
857,432102758855233536,2014-02-08 10:45:00+00:00,"Deilig start på OL, gratulerer med gull Marit Bjørgen. Og takk for sølv Ståle Sandbech og bronse Heidi Weng,",51,135,"Delicious start to the Olympics, Congratulations on Gold Marit Bjørgen. And thanks for silver Ståle Sandbech and Bronze Heidi Weng, ",delicious start olympics congratulation gold marit bj rgen thank silver st le sandbech bronze heidi weng,POSITIVE,POSITIVE,POSITIVE
858,431340808026210304,2014-02-06 08:17:17+00:00,Læhkoeh biejjine – Vuorbbe biejvijn – Lihkku beivviin – Gratulerer med dagen! #samefolketsdag,36,38,Læhkoeh Biejjine - Vuorbbe Biejvijn - Lihkku Beesviin - Congratulations on the day! #SameFolket Day ,l hkoeh biejjine vuorbbe biejvijn lihkku beesviin congratulation day day,POSITIVE,POSITIVE,NEUTRAL
